match_id,league_id,league_name,season_id,is_matched,collection_date
4219343,53,Ligue 1,2324,True,
4219344,53,Ligue 1,2324,True,
4219337,53,Ligue 1,2324,True,
4219346,53,Ligue 1,2324,True,
4219350,53,Ligue 1,2324,True,
4219349,53,Ligue 1,2324,True,
4219352,53,Ligue 1,2324,True,
4219354,53,Ligue 1,2324,True,
4219347,53,Ligue 1,2324,True,
4219348,53,Ligue 1,2324,True,
4219351,53,Ligue 1,2324,True,
4219353,53,Ligue 1,2324,True,
4219362,53,Ligue 1,2324,True,
4219358,53,Ligue 1,2324,True,
4219360,53,Ligue 1,2324,True,
4219357,53,Ligue 1,2324,True,
4219356,53,Ligue 1,2324,True,
4219361,53,Ligue 1,2324,True,
4219355,53,Ligue 1,2324,True,
4219359,53,Ligue 1,2324,True,
4219364,53,Ligue 1,2324,True,
4219370,53,Ligue 1,2324,True,
4219365,53,Ligue 1,2324,True,
4219369,53,Ligue 1,2324,True,
4219367,53,Ligue 1,2324,True,
4219372,53,Ligue 1,2324,True,
4219371,53,Ligue 1,2324,True,
4219366,53,Ligue 1,2324,True,
4219368,53,Ligue 1,2324,True,
4356379,53,Ligue 1,2324,True,
4219377,53,Ligue 1,2324,True,
4219378,53,Ligue 1,2324,True,
4219379,53,Ligue 1,2324,True,
4219380,53,Ligue 1,2324,True,
4219381,53,Ligue 1,2324,True,
4219375,53,Ligue 1,2324,True,
4219373,53,Ligue 1,2324,True,
4219376,53,Ligue 1,2324,True,
4219374,53,Ligue 1,2324,True,
4219338,53,Ligue 1,2324,True,
4219363,53,Ligue 1,2324,True,
4219390,53,Ligue 1,2324,True,
4219384,53,Ligue 1,2324,True,
4219382,53,Ligue 1,2324,True,
4219387,53,Ligue 1,2324,True,
4219388,53,Ligue 1,2324,True,
4219389,53,Ligue 1,2324,True,
4219383,53,Ligue 1,2324,True,
4219386,53,Ligue 1,2324,True,
4219385,53,Ligue 1,2324,True,
4219394,53,Ligue 1,2324,True,
4219398,53,Ligue 1,2324,True,
4219396,53,Ligue 1,2324,True,
4219397,53,Ligue 1,2324,True,
4219393,53,Ligue 1,2324,True,
4219399,53,Ligue 1,2324,True,
4219391,53,Ligue 1,2324,True,
4219392,53,Ligue 1,2324,True,
4219395,53,Ligue 1,2324,True,
4219408,53,Ligue 1,2324,True,
4219405,53,Ligue 1,2324,True,
4219403,53,Ligue 1,2324,True,
4219407,53,Ligue 1,2324,True,
4219404,53,Ligue 1,2324,True,
4219400,53,Ligue 1,2324,True,
4219406,53,Ligue 1,2324,True,
4219401,53,Ligue 1,2324,True,
4219402,53,Ligue 1,2324,True,
4219192,53,Ligue 1,2324,True,
4219193,53,Ligue 1,2324,True,
4219191,53,Ligue 1,2324,True,
4219194,53,Ligue 1,2324,True,
4219199,53,Ligue 1,2324,True,
4219198,53,Ligue 1,2324,True,
4219196,53,Ligue 1,2324,True,
4219197,53,Ligue 1,2324,True,
4219195,53,Ligue 1,2324,True,
4219204,53,Ligue 1,2324,True,
4219205,53,Ligue 1,2324,True,
4219202,53,Ligue 1,2324,True,
4219208,53,Ligue 1,2324,True,
4219206,53,Ligue 1,2324,True,
4219203,53,Ligue 1,2324,True,
4219207,53,Ligue 1,2324,True,
4219201,53,Ligue 1,2324,True,
4219200,53,Ligue 1,2324,True,
4219209,53,Ligue 1,2324,True,
4219210,53,Ligue 1,2324,True,
4219215,53,Ligue 1,2324,True,
4219211,53,Ligue 1,2324,True,
4219212,53,Ligue 1,2324,True,
4219216,53,Ligue 1,2324,True,
4219214,53,Ligue 1,2324,True,
4219217,53,Ligue 1,2324,True,
4219213,53,Ligue 1,2324,True,
4219221,53,Ligue 1,2324,True,
4219225,53,Ligue 1,2324,True,
4219219,53,Ligue 1,2324,True,
4219226,53,Ligue 1,2324,True,
4219224,53,Ligue 1,2324,True,
4219222,53,Ligue 1,2324,True,
4219220,53,Ligue 1,2324,True,
4219227,53,Ligue 1,2324,True,
4219223,53,Ligue 1,2324,True,
4219232,53,Ligue 1,2324,True,
4219231,53,Ligue 1,2324,True,
4219234,53,Ligue 1,2324,True,
4219228,53,Ligue 1,2324,True,
4219230,53,Ligue 1,2324,True,
4219235,53,Ligue 1,2324,True,
4219229,53,Ligue 1,2324,True,
4219233,53,Ligue 1,2324,True,
4219236,53,Ligue 1,2324,True,
4219245,53,Ligue 1,2324,True,
4219241,53,Ligue 1,2324,True,
4219238,53,Ligue 1,2324,True,
4219243,53,Ligue 1,2324,True,
4219244,53,Ligue 1,2324,True,
4219242,53,Ligue 1,2324,True,
4219239,53,Ligue 1,2324,True,
4219237,53,Ligue 1,2324,True,
4219240,53,Ligue 1,2324,True,
4219248,53,Ligue 1,2324,True,
4219251,53,Ligue 1,2324,True,
4219250,53,Ligue 1,2324,True,
4219247,53,Ligue 1,2324,True,
4219254,53,Ligue 1,2324,True,
4219253,53,Ligue 1,2324,True,
4219252,53,Ligue 1,2324,True,
4219246,53,Ligue 1,2324,True,
4219249,53,Ligue 1,2324,True,
4219414,53,Ligue 1,2324,True,
4219412,53,Ligue 1,2324,True,
4219415,53,Ligue 1,2324,True,
4219409,53,Ligue 1,2324,True,
4219416,53,Ligue 1,2324,True,
4219417,53,Ligue 1,2324,True,
4219410,53,Ligue 1,2324,True,
4219413,53,Ligue 1,2324,True,
4219411,53,Ligue 1,2324,True,
4219419,53,Ligue 1,2324,True,
4219424,53,Ligue 1,2324,True,
4219423,53,Ligue 1,2324,True,
4219426,53,Ligue 1,2324,True,
4219421,53,Ligue 1,2324,True,
4219420,53,Ligue 1,2324,True,
4219422,53,Ligue 1,2324,True,
4219418,53,Ligue 1,2324,True,
4219425,53,Ligue 1,2324,True,
4219430,53,Ligue 1,2324,True,
4219435,53,Ligue 1,2324,True,
4219431,53,Ligue 1,2324,True,
4219429,53,Ligue 1,2324,True,
4219433,53,Ligue 1,2324,True,
4219434,53,Ligue 1,2324,True,
4219432,53,Ligue 1,2324,True,
4219427,53,Ligue 1,2324,True,
4219428,53,Ligue 1,2324,True,
4219439,53,Ligue 1,2324,True,
4219441,53,Ligue 1,2324,True,
4219436,53,Ligue 1,2324,True,
4219444,53,Ligue 1,2324,True,
4219443,53,Ligue 1,2324,True,
4219440,53,Ligue 1,2324,True,
4219437,53,Ligue 1,2324,True,
4219438,53,Ligue 1,2324,True,
4219442,53,Ligue 1,2324,True,
4219503,53,Ligue 1,2324,True,
4219495,53,Ligue 1,2324,True,
4219496,53,Ligue 1,2324,True,
4219502,53,Ligue 1,2324,True,
4219501,53,Ligue 1,2324,True,
4219500,53,Ligue 1,2324,True,
4219507,53,Ligue 1,2324,True,
4219510,53,Ligue 1,2324,True,
4219509,53,Ligue 1,2324,True,
4219511,53,Ligue 1,2324,True,
4219506,53,Ligue 1,2324,True,
4219508,53,Ligue 1,2324,True,
4219512,53,Ligue 1,2324,True,
4219505,53,Ligue 1,2324,True,
4219504,53,Ligue 1,2324,True,
4219498,53,Ligue 1,2324,True,
4219497,53,Ligue 1,2324,True,
4219499,53,Ligue 1,2324,True,
4219521,53,Ligue 1,2324,True,
4219513,53,Ligue 1,2324,True,
4219520,53,Ligue 1,2324,True,
4219519,53,Ligue 1,2324,True,
4219517,53,Ligue 1,2324,True,
4219514,53,Ligue 1,2324,True,
4219515,53,Ligue 1,2324,True,
4219518,53,Ligue 1,2324,True,
4219516,53,Ligue 1,2324,True,
4219522,53,Ligue 1,2324,True,
4219527,53,Ligue 1,2324,True,
4219528,53,Ligue 1,2324,True,
4219523,53,Ligue 1,2324,True,
4219529,53,Ligue 1,2324,True,
4219530,53,Ligue 1,2324,True,
4219524,53,Ligue 1,2324,True,
4219564,53,Ligue 1,2324,True,
4219548,53,Ligue 1,2324,True,
4219552,53,Ligue 1,2324,True,
4219544,53,Ligue 1,2324,True,
4219560,53,Ligue 1,2324,True,
4219556,53,Ligue 1,2324,True,
4219533,53,Ligue 1,2324,True,
4219540,53,Ligue 1,2324,True,
4219536,53,Ligue 1,2324,True,
4219525,53,Ligue 1,2324,True,
4219526,53,Ligue 1,2324,True,
4219177,53,Ligue 1,2324,True,
4219176,53,Ligue 1,2324,True,
4219173,53,Ligue 1,2324,True,
4219171,53,Ligue 1,2324,True,
4219174,53,Ligue 1,2324,True,
4219178,53,Ligue 1,2324,True,
4219172,53,Ligue 1,2324,True,
4219175,53,Ligue 1,2324,True,
4219170,53,Ligue 1,2324,True,
